,text,location,entities
162,@AudreyPulvar @EmmanuelMacron C'est vrai que vos résultats électoraux et ceux d' @Anne_Hidalgo vous donnent une gra… https://t.co/Tdwo2VC7Uz,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AudreyPulvar', 'name': 'Audrey PULVAR', 'id': 2755183484, 'id_str': '2755183484', 'indices': [0, 13]}, {'screen_name': 'EmmanuelMacron', 'name': 'Emmanuel Macron', 'id': 1976143068, 'id_str': '1976143068', 'indices': [14, 29]}, {'screen_name': 'Anne_Hidalgo', 'name': 'Anne Hidalgo', 'id': 26073581, 'id_str': '26073581', 'indices': [81, 94]}], 'urls': [{'url': 'https://t.co/Tdwo2VC7Uz', 'expanded_url': 'https://twitter.com/i/web/status/1519010629004238849', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
163,@L_oranaise_ Question plus que légitime: j’ai vu une LePen calme comme si elle connaissait et acceptait déjà le mau… https://t.co/O7c3YQbikh,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'L_oranaise_', 'name': ""l'oranaise"", 'id': 2983945431, 'id_str': '2983945431', 'indices': [0, 12]}], 'urls': [{'url': 'https://t.co/O7c3YQbikh', 'expanded_url': 'https://twitter.com/i/web/status/1519010627947220999', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
164,@2022Elections @jf_cope Nous n’avons pas était très juste avec Copé mais ce qui se passe avec Melenchon a avoir ave… https://t.co/jgVAVwpa6L,Toulouse FR / NL,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '2022Elections', 'name': 'Élections 2022 🗳', 'id': 1373742902984212489, 'id_str': '1373742902984212489', 'indices': [0, 14]}, {'screen_name': 'jf_cope', 'name': 'Jean-François Copé', 'id': 105116603, 'id_str': '105116603', 'indices': [15, 23]}], 'urls': [{'url': 'https://t.co/jgVAVwpa6L', 'expanded_url': 'https://twitter.com/i/web/status/1519010627783733249', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
165,@ClementLanot Et dire qu'ils ont voter macron bande d'abrutis,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ClementLanot', 'name': 'Clément Lanot', 'id': 160534877, 'id_str': '160534877', 'indices': [0, 13]}], 'urls': []}"
166,@loichervepublic @lesRepublicains @ECiotti Macron n’est absolument pas un centriste ...,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'loichervepublic', 'name': 'Loïc Hervé, Sénateur de la Haute-Savoie 🇪🇺🇫🇷', 'id': 252233750, 'id_str': '252233750', 'indices': [0, 16]}, {'screen_name': 'lesRepublicains', 'name': 'les Républicains #PourVousDéfendre', 'id': 95455794, 'id_str': '95455794', 'indices': [17, 33]}, {'screen_name': 'ECiotti', 'name': 'Eric Ciotti', 'id': 87886754, 'id_str': '87886754', 'indices': [34, 42]}], 'urls': []}"
167,@Mabi5Emmanuelle C’est Blanche Gardin déguisée en Djamel Debouz qui imite Macron!!,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Mabi5Emmanuelle', 'name': 'Emmanuelle78', 'id': 1325463458050150401, 'id_str': '1325463458050150401', 'indices': [0, 16]}], 'urls': []}"
168,"@NormandieSnoopy @ZemmourEric @MLP_officiel Mais zemmour doit lever le pieds et les traîtres Bay, rivière... non candidat.",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NormandieSnoopy', 'name': 'SNOOPY NORMANDIE 27', 'id': 855710525182947328, 'id_str': '855710525182947328', 'indices': [0, 16]}, {'screen_name': 'ZemmourEric', 'name': 'Eric Zemmour', 'id': 1183418538285027329, 'id_str': '1183418538285027329', 'indices': [17, 29]}, {'screen_name': 'MLP_officiel', 'name': 'Marine Le Pen', 'id': 217749896, 'id_str': '217749896', 'indices': [30, 43]}], 'urls': []}"
169,@fobouger Il roule pour Macron le Jadot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'fobouger', 'name': 'Martineφ 🧹 🐢', 'id': 3335185840, 'id_str': '3335185840', 'indices': [0, 9]}], 'urls': []}"
170,@_alairlibre @Istaruss @sandrousseau @EELV La candidature Jadot qui devait aboutir à un score à 2 chiffres en réali… https://t.co/e1S0kScz9B,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '_alairlibre', 'name': ""À l'air libre - Mediapart 🔴"", 'id': 16996244, 'id_str': '16996244', 'indices': [0, 12]}, {'screen_name': 'Istaruss', 'name': 'Ista 🔻', 'id': 957618848504655872, 'id_str': '957618848504655872', 'indices': [13, 22]}, {'screen_name': 'sandrousseau', 'name': 'Sandrine Rousseau', 'id': 371381075, 'id_str': '371381075', 'indices': [23, 36]}, {'screen_name': 'EELV', 'name': 'EELV', 'id': 17710206, 'id_str': '17710206', 'indices': [37, 42]}], 'urls': [{'url': 'https://t.co/e1S0kScz9B', 'expanded_url': 'https://twitter.com/i/web/status/1519010599405080583', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
171,@jrcazeneuve @EmmanuelMacron @JLMelenchon @avecvous @EnMarche32 @JeunesMacron @enmarchefr @EnsembleEMacron… https://t.co/TEGSMf1uCF,"Montpellier, France","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jrcazeneuve', 'name': 'Jean-René Cazeneuve', 'id': 541023150, 'id_str': '541023150', 'indices': [0, 12]}, {'screen_name': 'EmmanuelMacron', 'name': 'Emmanuel Macron', 'id': 1976143068, 'id_str': '1976143068', 'indices': [13, 28]}, {'screen_name': 'JLMelenchon', 'name': 'Jean-Luc Mélenchon', 'id': 80820758, 'id_str': '80820758', 'indices': [29, 41]}, {'screen_name': 'avecvous', 'name': 'Emmanuel Macron avec vous', 'id': 1463777982246445057, 'id_str': '1463777982246445057', 'indices': [42, 51]}, {'screen_name': 'EnMarche32', 'name': 'LaREM Gers #avecvous', 'id': 805745005151207424, 'id_str': '805745005151207424', 'indices': [52, 63]}, {'screen_name': 'JeunesMacron', 'name': 'Les Jeunes avec Macron #avecvous', 'id': 3341083283, 'id_str': '3341083283', 'indices': [64, 77]}, {'screen_name': 'enmarchefr', 'name': 'En Marche #avecvous', 'id': 4813171035, 'id_str': '4813171035', 'indices': [78, 89]}, {'screen_name': 'EnsembleEMacron', 'name': 'Ensemble Avec Emmanuel Macron 🇨🇵 #NousTous', 'id': 772215918868979712, 'id_str': '772215918868979712', 'indices': [90, 106]}], 'urls': [{'url': 'https://t.co/TEGSMf1uCF', 'expanded_url': 'https://twitter.com/i/web/status/1519010594623561728', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]}"
172,"J'ADORE nous avons des libertés sur TWETTER.
L'armée Ukrainienne Zelinski  a des milliers de Nazis pas les allemand… https://t.co/KUth6uHUcR",,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/KUth6uHUcR', 'expanded_url': 'https://twitter.com/i/web/status/1519010593667227652', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
173,"@wglmarie45 @ZemmourEric Le #RN est devant une défaite historique, retirez les 6% de Reconquête, les 18% de LFI et… https://t.co/8ABLYom7Mw",,"{'hashtags': [{'text': 'RN', 'indices': [28, 31]}], 'symbols': [], 'user_mentions': [{'screen_name': 'wglmarie45', 'name': 'Marie 🌿🇨🇵💙🤍❤🇨🇵🌿', 'id': 1326183515315183617, 'id_str': '1326183515315183617', 'indices': [0, 11]}, {'screen_name': 'ZemmourEric', 'name': 'Eric Zemmour', 'id': 1183418538285027329, 'id_str': '1183418538285027329', 'indices': [12, 24]}], 'urls': [{'url': 'https://t.co/8ABLYom7Mw', 'expanded_url': 'https://twitter.com/i/web/status/1519010593075863552', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
174,"C parti pour la propagande sur @LCI.  TOUS au secours d'EM. #Mélenchon est un méchant, #Macron a été vachement bien… https://t.co/Ly6nO1r40e",,"{'hashtags': [{'text': 'Mélenchon', 'indices': [60, 70]}, {'text': 'Macron', 'indices': [87, 94]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LCI', 'name': 'LCI', 'id': 26110930, 'id_str': '26110930', 'indices': [31, 35]}], 'urls': [{'url': 'https://t.co/Ly6nO1r40e', 'expanded_url': 'https://twitter.com/i/web/status/1519010590206869505', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
175,@rbn_tte oui mais c'est ça le soucis les seules personnes votant jadot sont les parisiens éloignés de la réalité vi… https://t.co/5ZI3E5fmY4,"Bretagne, France","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'rbn_tte', 'name': '(ya)nique jadot ☭', 'id': 1036287240383733760, 'id_str': '1036287240383733760', 'indices': [0, 8]}], 'urls': [{'url': 'https://t.co/5ZI3E5fmY4', 'expanded_url': 'https://twitter.com/i/web/status/1519010585471500290', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
176,@kevinbossuet Vous avez oublié le non-macron-n‘est-pas-cocaïnomane,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'kevinbossuet', 'name': 'Kevin Bossuet', 'id': 308323017, 'id_str': '308323017', 'indices': [0, 13]}], 'urls': []}"
177,Macron a permis aux racistes de se renforcer. #Elections2022 https://t.co/X0jDo7Lilh,Wakanda,"{'hashtags': [{'text': 'Elections2022', 'indices': [46, 60]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/X0jDo7Lilh', 'expanded_url': 'https://twitter.com/le_Parisien/status/1518858216624558080', 'display_url': 'twitter.com/le_Parisien/st…', 'indices': [61, 84]}]}"
178,@MLePerdre @Zemmouristantb1 @rinneganmadara @VivienMarc11 @Medinrecords Mélenchon a plus de chance de l être https://t.co/iSiDcYp3Cw,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MLePerdre', 'name': 'Marine Le Pen', 'id': 1518533668171653120, 'id_str': '1518533668171653120', 'indices': [0, 10]}, {'screen_name': 'Zemmouristantb1', 'name': 'Le descendant du zemmouristan 🇨🇵', 'id': 1498407188842352646, 'id_str': '1498407188842352646', 'indices': [11, 27]}, {'screen_name': 'rinneganmadara', 'name': 'Madara', 'id': 2189283197, 'id_str': '2189283197', 'indices': [28, 43]}, {'screen_name': 'VivienMarc11', 'name': 'VM Pepe', 'id': 1444201443204997123, 'id_str': '1444201443204997123', 'indices': [44, 57]}, {'screen_name': 'Medinrecords', 'name': 'Médine', 'id': 300776956, 'id_str': '300776956', 'indices': [58, 71]}], 'urls': [], 'media': [{'id': 1519010573073231873, 'id_str': '1519010573073231873', 'indices': [109, 132], 'media_url': 'http://pbs.twimg.com/media/FRScEXIXsAE3WR6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FRScEXIXsAE3WR6.jpg', 'url': 'https://t.co/iSiDcYp3Cw', 'display_url': 'pic.twitter.com/iSiDcYp3Cw', 'expanded_url': 'https://twitter.com/HamzaFarouky/status/1519010579280707584/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 314, 'h': 680, 'resize': 'fit'}, 'large': {'w': 945, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 554, 'h': 1200, 'resize': 'fit'}}}]}"
179,@ChaRocher @MaceScaron @Anne_Hidalgo bravo la sorcière de Paris,"Boulogne-Billancourt, France","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ChaRocher', 'name': 'Charlotte Rocher', 'id': 832289420577501189, 'id_str': '832289420577501189', 'indices': [0, 10]}, {'screen_name': 'MaceScaron', 'name': 'Mace-Scaron Joseph', 'id': 549203903, 'id_str': '549203903', 'indices': [11, 22]}, {'screen_name': 'Anne_Hidalgo', 'name': 'Anne Hidalgo', 'id': 26073581, 'id_str': '26073581', 'indices': [23, 36]}], 'urls': []}"
180,"@Bilalah47505361 @TIA33BX @AQuatennens @Anne_Hidalgo @JLMelenchon C’est déjà fait avec la loi bioéthique, tu peux avorter jusqu’à 9 mois !",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Bilalah47505361', 'name': 'Humaine🌹', 'id': 1419384112083767298, 'id_str': '1419384112083767298', 'indices': [0, 16]}, {'screen_name': 'TIA33BX', 'name': 'Tia33 🇫🇷🇲🇦', 'id': 788015918605602822, 'id_str': '788015918605602822', 'indices': [17, 25]}, {'screen_name': 'AQuatennens', 'name': 'Adrien Quatennens', 'id': 3023497329, 'id_str': '3023497329', 'indices': [26, 38]}, {'screen_name': 'Anne_Hidalgo', 'name': 'Anne Hidalgo', 'id': 26073581, 'id_str': '26073581', 'indices': [39, 52]}, {'screen_name': 'JLMelenchon', 'name': 'Jean-Luc Mélenchon', 'id': 80820758, 'id_str': '80820758', 'indices': [53, 65]}], 'urls': []}"
181,Peut-être est-ce un effet retour lié au mépris affiché par nombre de #EnMarche vis-à-vis de celles et ceux qui pens… https://t.co/N7Z8IspIdd,"Aix-en-Provence, France","{'hashtags': [{'text': 'EnMarche', 'indices': [69, 78]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/N7Z8IspIdd', 'expanded_url': 'https://twitter.com/i/web/status/1519010569768087555', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
182,"@tcabarrus et qui n'a clairement pas les valeurs de sa mère, vu qu'elle a clairement appelé à voter Macron face à le pen...","Saint Malo, Bretagne, France","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'tcabarrus', 'name': 'Thierry de Cabarrus', 'id': 338955445, 'id_str': '338955445', 'indices': [0, 10]}], 'urls': []}"
183,"@05mars19461 @leblancanne4 Vous avez voté en majorité pour #macron alors démerder vous.

Fini l'opposition de théât… https://t.co/9GB9m2m1DS",,"{'hashtags': [{'text': 'macron', 'indices': [59, 66]}], 'symbols': [], 'user_mentions': [{'screen_name': '05mars19461', 'name': 'NEMESIS2017', 'id': 603380195, 'id_str': '603380195', 'indices': [0, 12]}, {'screen_name': 'leblancanne4', 'name': 'leblanc anne', 'id': 1024726216325120000, 'id_str': '1024726216325120000', 'indices': [13, 26]}], 'urls': [{'url': 'https://t.co/9GB9m2m1DS', 'expanded_url': 'https://twitter.com/i/web/status/1519010561140396032', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
184,"@_bibi_a C'est vrai Macron est vieux.
Renseignez vous ce sont les vieux dont vous vous moquez qui avaient obtenu re… https://t.co/I6cmXRTqqN",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '_bibi_a', 'name': 'Bibi', 'id': 619421853, 'id_str': '619421853', 'indices': [0, 8]}], 'urls': [{'url': 'https://t.co/I6cmXRTqqN', 'expanded_url': 'https://twitter.com/i/web/status/1519010556799291392', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
185,"@Ryan79401683 @Z0ZZ20222026 @NathalieCFrance @Sokramos En France, la partie d’abstentionnistes et votants Macron ne… https://t.co/kluEpAu3fb",Anglet Pays Basque,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Ryan79401683', 'name': 'Ryan', 'id': 1343996097346351105, 'id_str': '1343996097346351105', 'indices': [0, 13]}, {'screen_name': 'Z0ZZ20222026', 'name': 'Z0ZZ', 'id': 1293069977411559424, 'id_str': '1293069977411559424', 'indices': [14, 27]}, {'screen_name': 'NathalieCFrance', 'name': '🎀Elvien ✨Dē Ⓩ ētoiles 🎀 🇫🇷', 'id': 140157737, 'id_str': '140157737', 'indices': [28, 44]}, {'screen_name': 'Sokramos', 'name': 'MARC BAGRAT', 'id': 1470429484851544064, 'id_str': '1470429484851544064', 'indices': [45, 54]}], 'urls': [{'url': 'https://t.co/kluEpAu3fb', 'expanded_url': 'https://twitter.com/i/web/status/1519010553049628672', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
186,@MrSaltyBuddy @JhltChloe @Laurent01568611 oui car Macron aime trop nous taxer sur le carburant ! Tout ça pour faire… https://t.co/sI3IDIUuqJ,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MrSaltyBuddy', 'name': 'Michel Strapontin', 'id': 1044743157483819008, 'id_str': '1044743157483819008', 'indices': [0, 13]}, {'screen_name': 'JhltChloe', 'name': 'Chloé 🌸Ⓜ️', 'id': 912704593259311104, 'id_str': '912704593259311104', 'indices': [14, 24]}, {'screen_name': 'Laurent01568611', 'name': 'Petit Lolo 😉', 'id': 1492875073614761989, 'id_str': '1492875073614761989', 'indices': [25, 41]}], 'urls': [{'url': 'https://t.co/sI3IDIUuqJ', 'expanded_url': 'https://twitter.com/i/web/status/1519010552042901504', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
187,"@MarxFanAccount Ce mec @yjadot  a enlevé le masque ! Comme la plupart des figures socialistes , plus proche de Macr… https://t.co/pGr67Hq6JN","Brest, France","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MarxFanAccount', 'name': 'Vilain Syndicaliste', 'id': 3165914081, 'id_str': '3165914081', 'indices': [0, 15]}, {'screen_name': 'yjadot', 'name': 'Yannick Jadot', 'id': 117761523, 'id_str': '117761523', 'indices': [23, 30]}], 'urls': [{'url': 'https://t.co/pGr67Hq6JN', 'expanded_url': 'https://twitter.com/i/web/status/1519010543029391361', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
188,"@F_Desouche Ils envoient pas des SMS comme Zemmour, c'est déjà ça. 

😉",,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'F_Desouche', 'name': 'Fdesouche.com est une revue de presse', 'id': 92849144, 'id_str': '92849144', 'indices': [0, 11]}], 'urls': []}"
189,"Dépêche AFP tombée à l'instant : 
Valérie Pécresse, après avoir tenté en vain de faire la manche au métro ""Bonne no… https://t.co/RD0UDOouun",Paris-Nancy-Milano,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/RD0UDOouun', 'expanded_url': 'https://twitter.com/i/web/status/1519010542010220545', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}"
190,@toutelaverit Seulement deux jours après l'élection de Macron. Je vous laisse imaginer où on en sera dans 5 ans!,,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'toutelaverit', 'name': 'Stéphane France', 'id': 1416980145643171843, 'id_str': '1416980145643171843', 'indices': [0, 13]}], 'urls': []}"
191,"@CNEWS Macron à réussi à éclaté le PS et LR
Vous voulez survivre vous n y arriverais pas à un moment tout le monde… https://t.co/vzfGZE4xKZ","Beaurevoir, France","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CNEWS', 'name': 'CNEWS', 'id': 18396319, 'id_str': '18396319', 'indices': [0, 6]}], 'urls': [{'url': 'https://t.co/vzfGZE4xKZ', 'expanded_url': 'https://twitter.com/i/web/status/1519010540210774019', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]}"
192,@KersausonDe @france3Bretagne @DURANDrobin @F_BACHELIER Bonne analyse sur MARINE LEPEN,Près de RENNES ,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KersausonDe', 'name': 'Florent de Kersauson', 'id': 607143699, 'id_str': '607143699', 'indices': [0, 12]}, {'screen_name': 'france3Bretagne', 'name': 'France 3 Bretagne', 'id': 60840832, 'id_str': '60840832', 'indices': [13, 29]}, {'screen_name': 'DURANDrobin', 'name': 'DURAND robin', 'id': 291735764, 'id_str': '291735764', 'indices': [30, 42]}, {'screen_name': 'F_BACHELIER', 'name': 'Florian Bachelier', 'id': 542779549, 'id_str': '542779549', 'indices': [43, 55]}], 'urls': []}"
